date,province,regency,market,commodity,price_type_id,price_type,nominal_price
2025-04-23,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36350.0
2025-04-24,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36350.0
2025-04-25,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-04-28,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-04-29,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-04-30,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-01,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-02,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-05,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-06,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-07,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-08,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-09,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-12,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-13,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-14,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-15,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-16,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-19,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-20,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-21,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-22,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-23,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34350.0
2025-05-26,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-05-27,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-05-28,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-05-29,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-05-30,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-02,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-03,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-04,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-05,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-06,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-09,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-10,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-11,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-12,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-13,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-16,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-17,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-18,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-19,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-20,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-23,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-24,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27650.0
2025-06-25,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-06-26,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-06-27,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-06-30,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-01,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-02,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-03,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-04,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-07,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-08,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-09,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-10,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-11,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-14,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-15,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-16,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-17,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-18,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-21,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-22,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-23,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-24,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27350.0
2025-07-25,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-07-28,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-07-29,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-07-30,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-07-31,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-01,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-04,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-05,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-06,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-07,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-08,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-11,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-12,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-13,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-14,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-15,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-18,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-19,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-20,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-21,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-22,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-25,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-26,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-27,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-28,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-08-29,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-01,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-02,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-03,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-04,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-05,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-08,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-09,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-10,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-11,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-12,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-15,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-16,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-17,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-18,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-19,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-22,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-23,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-24,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24650.0
2025-09-25,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-09-26,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-09-29,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-09-30,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-01,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-02,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-03,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-06,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-07,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-08,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-09,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-10,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-13,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-14,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-15,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-16,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-17,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-20,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-21,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-22,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-23,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-24,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31650.0
2025-10-27,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-10-28,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-10-29,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-10-30,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-10-31,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-03,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-04,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-05,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-06,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-07,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-10,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-11,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-12,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-13,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-14,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-17,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-18,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-19,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-20,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-21,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-24,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36000.0
2025-11-25,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-11-26,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-11-27,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-11-28,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-01,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-02,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-03,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-04,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-05,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-08,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-09,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-10,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-11,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-12,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-15,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-16,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-17,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-18,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-19,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-22,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-23,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-24,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-25,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-26,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-29,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-30,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2025-12-31,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-01,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-02,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-05,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-06,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-07,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-08,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-09,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-12,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-13,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-14,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-15,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-16,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-19,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-20,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-21,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-22,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-23,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-01-26,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-01-27,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-01-28,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-01-29,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-01-30,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-02,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-03,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-04,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-05,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-06,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-09,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-10,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-11,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-12,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-13,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-16,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-17,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-18,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-19,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-20,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-23,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-24,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22650.0
2026-02-25,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-02-26,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-02-27,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-02,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-03,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-04,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-05,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-06,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-09,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-10,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-11,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-12,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-13,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-16,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-17,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-18,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-19,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-20,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-23,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-24,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34650.0
2026-03-25,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-03-26,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-03-27,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-03-30,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-03-31,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-04-01,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-04-02,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-04-03,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-04-06,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-04-07,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-04-08,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-04-09,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-04-10,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
2026-04-13,DI Yogyakarta,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,39350.0
